ticket_id,title,description,category,subcategory,status,priority,created_by,assigned_to,created_date
TCK-2c0d75a4,Network issue - dark,Name piece real they budget evening prevent think even part can any road international cultural firm.,Network,LAN,Closed,High,James,Hannah,2025-09-30T14:47:57.467828
TCK-c74022b4,Email issue - he,Establish pattern rock heart generation method however community sport able item significant.,Email,Delivery,In Progress,Low,Erica,Jonathan,2025-09-30T14:47:57.467828
TCK-e90a170b,Access issue - record,Drug available could possible southern senior cultural.,Access,2FA,Open,High,Lisa,Donald,2025-10-02T14:47:57.467828
TCK-96f4112d,Hardware issue - decision,Practice no nation maintain other behind view environmental when prove where responsibility why our goal clearly.,Hardware,Printer,Closed,High,Mark,Joan,2025-10-13T14:47:57.468328
TCK-25f01862,Network issue - site,Recently sport thought oil today upon protect western skin either.,Network,WiFi,In Progress,Critical,Melissa,Megan,2025-10-06T14:47:57.468328
TCK-b7430607,Software issue - conference,Institution arrive camera others mother newspaper they newspaper heart.,Software,OS,In Progress,High,Kristin,Johnny,2025-09-17T14:47:57.468328
TCK-c717fff1,Software issue - might,Attack especially hear a serious force science he strong executive.,Software,Patch,Resolved,Low,Sarah,Debbie,2025-09-18T14:47:57.468828
TCK-ca06b1ef,Access issue - develop,Play president popular star land go plan boy any hear nice himself watch claim director.,Access,2FA,Closed,Critical,Julie,Julie,2025-09-19T14:47:57.468828
TCK-84c7f575,Access issue - her,Ask couple hair fear politics election responsibility.,Access,Password,Resolved,Medium,Edward,Michael,2025-09-25T14:47:57.468828
TCK-5f232aa9,Hardware issue - sort,When surface ahead but mother response agency first me fill baby cultural thing.,Hardware,Keyboard,Open,Critical,Matthew,William,2025-10-15T14:47:57.469328
TCK-7b3af613,Network issue - until,Toward responsibility full number buy wind again especially join maintain identify why.,Network,LAN,Closed,Medium,Philip,Morgan,2025-09-19T14:47:57.469328
TCK-a6b33138,Email issue - record,Science ever history relationship back result section structure help from.,Email,Outlook,Resolved,High,Brenda,Danielle,2025-09-20T14:47:57.469328
TCK-4ba3f03a,Email issue - result,Grow analysis fight two financial least continue foreign range big since west range reality center.,Email,Quota,In Progress,High,Timothy,William,2025-09-20T14:47:57.469822
TCK-637d7cb6,Access issue - feel,Our live so brother other night exist old.,Access,Permissions,In Progress,Medium,Carrie,Kelly,2025-09-28T14:47:57.469822
TCK-a26a7d20,Email issue - successful,Unit see lawyer Democrat direction stock me building suffer third significant.,Email,Quota,Resolved,High,Randy,Veronica,2025-10-03T14:47:57.469822
TCK-acdd8a9a,Software issue - democratic,Save oil debate ground study sit bad manage way question current imagine.,Software,OS,Resolved,High,Charles,Marissa,2025-10-10T14:47:57.470322
TCK-737a03da,Software issue - source,Magazine cultural common former start daughter home film professor role Mrs commercial media language reflect.,Software,Application,Open,Medium,Emily,Jennifer,2025-09-23T14:47:57.470322
TCK-91d981ba,Network issue - since,Property my best past air rate old east smile you.,Network,VPN,Open,High,Kristen,Juan,2025-10-06T14:47:57.470322
TCK-4a80d05e,Hardware issue - wrong,Everybody care he become small hear interesting single rich.,Hardware,Laptop,Resolved,Medium,Denise,Amy,2025-09-19T14:47:57.470825
TCK-fd7fc514,Software issue - under,Lose and meet by think police all bill level this world citizen have century in education.,Software,OS,Open,Low,Anna,Jeremy,2025-09-18T14:47:57.470825
TCK-17b8011e,Network issue - while,Return first involve shoulder seven situation bar wear natural.,Network,LAN,Closed,Low,Jonathon,Joseph,2025-10-06T14:47:57.470825
TCK-0125b052,Access issue - teacher,Sea conference huge performance myself particularly these among like you have hear.,Access,Password,Open,Medium,Erin,Gregory,2025-10-04T14:47:57.471322
TCK-ee5d1cf3,Access issue - technology,In animal believe history war onto type message community loss prepare this training difference.,Access,2FA,Resolved,Critical,Leslie,Charles,2025-09-28T14:47:57.471322
TCK-3f7f5317,Hardware issue - central,Each eight hot central explain voice star organization include ready media account public again end figure.,Hardware,Laptop,Open,Medium,Jennifer,Todd,2025-09-25T14:47:57.471322
TCK-d7ffe4d0,Software issue - pass,Break put indeed along prepare occur arrive both stay eight side if cut system.,Software,Application,In Progress,High,Kimberly,Jasmine,2025-09-27T14:47:57.471828
TCK-a2faa428,Email issue - company,Easy glass long news stage stand type seek lose rest above join yet.,Email,Outlook,Resolved,Critical,James,Ralph,2025-10-17T14:47:57.471828
TCK-6261c2a0,Email issue - hot,Major available traditional crime bed send believe result fear huge force charge staff.,Email,Quota,In Progress,Medium,Kevin,Pamela,2025-09-23T14:47:57.471828
TCK-bac296bc,Network issue - TV,Carry such camera body very today someone chance yet prove rule good suffer.,Network,Router,Closed,Critical,Steven,David,2025-09-24T14:47:57.472328
TCK-d9481c6a,Access issue - else,What machine continue back politics only run exist seek space century would many enjoy no.,Access,Account Lock,Resolved,Critical,Colton,Michael,2025-10-06T14:47:57.472328
TCK-608aaca5,Email issue - rule,Experience imagine consumer bit exist baby listen Congress factor pressure avoid phone school Mrs.,Email,Delivery,Closed,Critical,Renee,Melanie,2025-09-17T14:47:57.472829
TCK-8a7540d5,Software issue - man,Center certainly international result prepare finally tonight evening sound all together quality level help news.,Software,Update,Resolved,High,Frank,Gary,2025-10-14T14:47:57.472829
TCK-f950020a,Network issue - building,Both relationship hold trial cultural case usually check idea nature assume help.,Network,WiFi,Resolved,Medium,Roberta,Christopher,2025-09-24T14:47:57.472829
TCK-9dd66642,Software issue - last,Threat type mother serious office student if pressure good tax lay meeting war better late why.,Software,OS,Resolved,Critical,John,David,2025-10-16T14:47:57.473329
TCK-5bac06df,Email issue - both,Both friend include use floor especially local.,Email,Spam,Open,Low,Joyce,Adam,2025-10-06T14:47:57.473329
TCK-cc13d619,Access issue - no,Market give before speech project that here machine perhaps account themselves month.,Access,2FA,Closed,Medium,Brandi,Richard,2025-10-15T14:47:57.473329
TCK-62875611,Software issue - life,Style ball year soldier off admit technology gun team professor thought take sea.,Software,OS,Closed,Low,Bradley,Kristen,2025-09-29T14:47:57.473828
TCK-c80abcb8,Software issue - director,Entire week seek when drop return continue pick wrong.,Software,OS,Open,Critical,Michael,Kayla,2025-10-05T14:47:57.473828
TCK-57debbd5,Hardware issue - total,Doctor education message become land nearly door.,Hardware,Laptop,Resolved,Low,Michelle,Timothy,2025-10-06T14:47:57.473828
TCK-3dcd3ac9,Software issue - build,Everybody while system treatment yard opportunity TV fear respond pick turn style himself do.,Software,Update,Open,Low,Robert,Jason,2025-10-09T14:47:57.474333
TCK-7038de93,Email issue - value,Enter bar bag material soon per likely relationship issue during six six onto push.,Email,Delivery,Closed,High,William,Joyce,2025-10-02T14:47:57.474333
TCK-34813493,Software issue - the,Once truth executive pick view keep far company hold across lead security brother grow.,Software,Update,Resolved,Medium,Heather,Lindsey,2025-10-15T14:47:57.474333
TCK-052a8c3c,Network issue - beyond,Usually total speech myself front actually own collection ready sport cost perform student guess sister.,Network,VPN,Closed,High,Vincent,Gregory,2025-09-27T14:47:57.474829
TCK-78a3997a,Access issue - after,Shoulder attention claim region wait add open not goal alone get.,Access,Password,Resolved,Critical,Jacob,Gerald,2025-10-04T14:47:57.474829
TCK-80c1f4d7,Hardware issue - investment,Want hotel positive trial hand apply pressure leader community learn stock reflect goal month.,Hardware,Printer,Open,High,Regina,Samuel,2025-09-28T14:47:57.474829
TCK-15fac1da,Access issue - bar,Skill media similar image remember gun camera paper myself within key spend if.,Access,Permissions,Resolved,High,Natalie,Chad,2025-10-07T14:47:57.475329
TCK-296b307a,Network issue - them,Career series account only their ask give difference state natural operation region message voice.,Network,VPN,Closed,High,Kyle,Barry,2025-09-26T14:47:57.475329
TCK-a8a5ff15,Access issue - draw,Image dream avoid not glass I Mr both despite wrong rock control baby learn speech.,Access,Account Lock,Closed,High,Connie,Rachel,2025-10-04T14:47:57.475329
TCK-ad074ab6,Email issue - stuff,Station power safe foreign strong grow back good arrive season agency collection however travel.,Email,Quota,In Progress,Medium,Marilyn,Rebecca,2025-09-29T14:47:57.475829
TCK-c20e7554,Network issue - character,Within imagine seat example spring environmental civil how two act east.,Network,LAN,Resolved,Low,Stephen,Daniel,2025-10-06T14:47:57.475829
TCK-ede11425,Network issue - language,Story public office play many wrong arm street half someone as movie religious type prove.,Network,Router,Open,Low,Mary,Kristin,2025-10-14T14:47:57.475829
TCK-26d2f5e8,Network issue - despite,Try nature follow face green drive generation although they fund enter especially alone impact fly participant.,Network,VPN,Open,High,William,Amy,2025-10-14T14:47:57.476284
TCK-1a9d5096,Hardware issue - everything,Soon front yard talk contain stuff form southern policy then property item I.,Hardware,Monitor,Open,High,George,Patrick,2025-10-04T14:47:57.476284
TCK-0d59a0b3,Network issue - activity,Cup require simply night agreement indeed take join believe white much feel debate expert us red.,Network,Router,Resolved,Low,Toni,Andrew,2025-09-17T14:47:57.476284
TCK-8fcdec53,Hardware issue - activity,Environmental certain set he ok available city kitchen politics capital any eight.,Hardware,Laptop,Closed,High,Brent,Dennis,2025-09-25T14:47:57.476830
TCK-fad053fe,Software issue - at,International seven black bill foreign accept teach serve itself white stock Mr tonight magazine from.,Software,Update,Open,Medium,Robert,Jeffery,2025-10-09T14:47:57.476830
TCK-40fc5165,Network issue - middle,Many support all myself air student exist pick few smile situation serious environmental begin company in.,Network,LAN,In Progress,Medium,Emma,Matthew,2025-10-11T14:47:57.476830
TCK-997182be,Hardware issue - knowledge,Move have old skin full far task realize.,Hardware,Printer,Closed,Low,Cody,Cheryl,2025-10-09T14:47:57.477283
TCK-b1f7689c,Access issue - sound,Ability improve particular court floor wait indicate rest about theory.,Access,2FA,Resolved,High,Johnathan,Jacob,2025-10-06T14:47:57.477283
TCK-bf71078b,Access issue - require,Require once brother issue long modern management rest within sign.,Access,Account Lock,Closed,Medium,Makayla,Kelly,2025-09-22T14:47:57.477283
TCK-c9d509e5,Hardware issue - sit,Sure through remember institution daughter play law particular everyone pretty project together color.,Hardware,Monitor,Open,Low,Cheryl,Alyssa,2025-10-16T14:47:57.477829
TCK-89630bb8,Email issue - turn,Food report group old special must kid a environment majority.,Email,Delivery,Closed,Low,Ashley,Donna,2025-10-02T14:47:57.477829
TCK-890383e9,Software issue - that,Reason baby decide indicate organization order financial meet health southern step television it open left church.,Software,OS,Closed,High,Gloria,Kathleen,2025-09-20T14:47:57.477829
TCK-628a1d72,Software issue - special,Add develop north as call evening government reach check sure environmental general join development section cut.,Software,Update,Open,Critical,Peter,April,2025-10-10T14:47:57.478328
TCK-66be737f,Hardware issue - suffer,Effect hotel citizen project military one something mind indicate how let mother feeling road writer.,Hardware,Monitor,Open,Medium,Kathleen,Elizabeth,2025-10-12T14:47:57.478328
TCK-bc13d8b4,Access issue - spring,Fund these provide public important gas reduce could around.,Access,Account Lock,Open,Medium,Benjamin,Erica,2025-10-02T14:47:57.478783
TCK-764adf8f,Hardware issue - we,Significant south miss bag water child truth evidence.,Hardware,Laptop,Closed,Medium,Kenneth,Matthew,2025-10-09T14:47:57.478783
TCK-aa81ad7c,Access issue - general,Do language produce move bit relationship whether hope investment challenge clearly.,Access,Password,Resolved,Critical,Jennifer,Elizabeth,2025-10-15T14:47:57.478783
TCK-891cda31,Access issue - I,Bar success business something floor two movement question their current out late.,Access,Password,In Progress,High,Matthew,Erika,2025-09-21T14:47:57.479328
TCK-65be3eb2,Network issue - deep,To throughout plan decide adult glass score friend herself campaign wish.,Network,VPN,Closed,Low,Andrew,William,2025-10-12T14:47:57.479328
TCK-6b9c047c,Hardware issue - ok,Prepare growth interesting pressure owner wide weight among eight.,Hardware,Laptop,Closed,High,Jeffrey,Marvin,2025-10-07T14:47:57.479328
TCK-cc7af762,Access issue - fly,Shake only with allow learn across food certainly production.,Access,Permissions,In Progress,Critical,Nicholas,Connor,2025-09-28T14:47:57.479829
TCK-8083fc03,Software issue - best,I actually over interesting recognize it cause others general point keep good data you produce society.,Software,OS,Resolved,Critical,Lauren,Michael,2025-09-28T14:47:57.479829
TCK-5e57128e,Hardware issue - agree,Within laugh difference research imagine education door cause over.,Hardware,Monitor,In Progress,Low,Karen,Nicholas,2025-10-15T14:47:57.479829
